tau,t,r,theta,phi
0.00000000000000000000000000000000000000000000000000,3.0,1.0,1.5707963267948966192313216916397514420985846996876,0.0
0.01000000000000000020816681711721685132943093776703,3.010000000000000000208166817117216851329430937767,1.0030498492065805840021589668212160195780892299781,1.5707963267948966192313216916397514420985846996876,0.0099697593972865364431890963660215842830414977734756
0.02000000000000000041633363423443370265886187553406,3.0200000000000000004163336342344337026588618755341,1.0061987875100015665255143722056094767862518783399,1.5707963267948966192313216916397514420985846996876,0.019878097086178963040813836569048856559808802340589
0.02999999999999999888977697537484345957636833190918,3.0300000000000000006245004513516505539882928133011,1.0094458875936765097569515289522734618444616086435,1.5707963267948966192313216916397514420985846996876,0.029723651655103017664418590129414582742028148310615
0.04000000000000000083266726846886740531772375106812,3.0400000000000000008326672684688674053177237510681,1.0127902053105239511172656970995619226678430756349,1.5707963267948966192313216916397514420985846996876,0.039505127563326680825157854450483969542289832754618
0.05000000000000000277555756156289135105907917022705,3.0500000000000000010408340855860842566471546888351,1.0162307808593798484610682483534705801763799646063,1.5707963267948966192313216916397514420985846996876,0.049221295111954973970207297034691044281470359962368
0.05999999999999999777955395074968691915273666381836,3.0600000000000000012490009027033011079765856266022,1.0197666399521036726180994913427392260141816480425,1.5707963267948966192313216916397514420985846996876,0.058870990277358419511264794161657972506785050868766
0.07000000000000000666133814775093924254179000854492,3.0700000000000000014571677198205179593060165643692,1.0233967949687799363260733213870299641574896179755,1.5707963267948966192313216916397514420985846996876,0.068453114412905174849274992852378608414133486154788
0.08000000000000000166533453693773481063544750213623,3.0800000000000000016653345369377348106354475021362,1.0271202460985708139874762269827351985746327321711,1.5707963267948966192313216916397514420985846996876,0.07796663382517178419796814266428210962293068798891
0.08999999999999999666933092612453037872910499572754,3.0900000000000000018735013540549516619648784399033,1.0309359824639338501752870437457552006518834364637,1.5707963267948966192313216916397514420985846996876,0.08741057923106075146583389071813883262290503180723
0.10000000000000000555111512312578270211815834045410,3.1000000000000000020816681711721685132943093776703,1.0348429832260803020676324819538421364470785658015,1.5707963267948966192313216916397514420985846996876,0.096784045102455951978741414473566421664753521698171
0.11000000000000000055511151231257827021181583404541,3.1100000000000000022898349882893853646237403154373,1.0388402186697131928302438044722660419383654754423,1.5707963267948966192313216916397514420985846996876,0.10608618890520087567313359462543694495930014034424
0.11999999999999999555910790149937383830547332763672,3.1200000000000000024980018054066022159531712532043,1.0429266512652485136294966189332490657904147496684,1.5707963267948966192313216916397514420985846996876,0.11531623023929176712350462206150674086530335825583
0.13000000000000000444089209850062616169452667236328,3.1300000000000000027061686225238190672826021909714,1.0471012367068871159534805384808802631769170642314,1.5707963267948966192313216916397514420985846996876,0.12447344988724012179404218849521353922908050304704
0.14000000000000001332267629550187848508358001708984,3.1400000000000000029143354396410359186120331287384,1.0513629249250676734753312672359170846289567681575,1.5707963267948966192313216916397514420985846996876,0.13355718877757917614854375101114782818843038468524
0.14999999999999999444888487687421729788184165954590,3.1500000000000000031225022567582527699414640665054,1.0557106610719917338911220831502250002696236990514,1.5707963267948966192313216916397514420985846996876,0.14256684687046964866173720388459904564609753849355
0.16000000000000000333066907387546962127089500427246,3.1600000000000000033306690738754696212708950042725,1.0601433864790694787755863007331865388283019287565,1.5707963267948966192313216916397514420985846996876,0.15150188197230385626087741032705316391579312661949
0.17000000000000001221245327087672194465994834899902,3.1700000000000000035388358909926864726003259420395,1.0646600395852886006307823725934030269722975025557,1.5707963267948966192313216916397514420985846996876,0.16036180848611736108035095457260794077015217226253
0.17999999999999999333866185224906075745820999145508,3.1800000000000000037470027081099033239297568798065,1.0692595568356580129311879946470362319874448511445,1.5707963267948966192313216916397514420985846996876,0.16914619610449647862896095720014549452693367292808
0.19000000000000000222044604925031308084726333618164,3.1900000000000000039551695252271201752591878175735,1.0739408735490223374532330277192973526573464977899,1.5707963267948966192313216916397514420985846996876,0.17785466845152131483443369269670441539428135135524
0.20000000000000001110223024625156540423631668090820,3.2000000000000000041633363423443370265886187553406,1.0787029247546817528660525242406106970656285579129,1.5707963267948966192313216916397514420985846996876,0.18648690168011050763380488007660038092846286844615
0.20999999999999999222843882762390421703457832336426,3.2100000000000000043715031594615538779180496931076,1.0835446459973844095897681135293995766062497958547,1.5707963267948966192313216916397514420985846996876,0.19504262303093850725416071584928007675694540669764
0.22000000000000000111022302462515654042363166809082,3.2200000000000000045796699765787707292474806308746,1.0884649741103848663264531531016600478116304624501,1.5707963267948966192313216916397514420985846996876,0.20352160935888195591541917829796276305994513154228
0.23000000000000000999200722162640886381268501281738,3.2300000000000000047878367936959875805769115686417,1.0934628479563816058726318598150011205230622418875,1.5707963267948966192313216916397514420985846996876,0.21192368563272135567519163042690931306604203033066
0.23999999999999999111821580299874767661094665527344,3.2400000000000000049960036108132044319063425064087,1.0985372091362594347042613158339143227466166669446,1.5707963267948966192313216916397514420985846996876,0.22024872341358047066909041218212110090586758408018
0.25000000000000000000000000000000000000000000000000,3.2500000000000000052041704279304212832357734441757,1.1036870026656683213451993311005643041280854373993,1.5707963267948966192313216916397514420985846996876,0.22849663931733140277250578787553002679312726354611
0.26000000000000000888178419700125232338905334472656,3.2600000000000000054123372450476381345652043819427,1.108911177619568903093897916468634108088161679787,1.5707963267948966192313216916397514420985846996876,0.23666739346593047684142785154868325677596391311354
0.27000000000000001776356839400250464677810668945312,3.2700000000000000056205040621648549858946353197098,1.1142086877449664663036694696963992154893355502543,1.5707963267948966192313216916397514420985846996876,0.24476098793238129462599102111778046649573279394068
0.28000000000000002664535259100375697016716003417969,3.2800000000000000058286708792820718372240662574768,1.1195784920421397107541132451544166281193137998355,1.5707963267948966192313216916397514420985846996876,0.25277746518374873070767749569246910284155120699703
0.28999999999999998001598555674718227237462997436523,3.2900000000000000060368376963992886885534971952438,1.1250195553147481190324948921658465701785639927383,1.5707963267948966192313216916397514420985846996876,0.26071690652637325336051869243998819988228563320472
0.29999999999999998889776975374843459576368331909180,3.3000000000000000062450045135165055398829281330109,1.1305308486892723842579010407360157358885066675251,1.5707963267948966192313216916397514420985846996876,0.2685794305571605973036460548225200838981369534684
0.30999999999999999777955395074968691915273666381836,3.3100000000000000064531713306337223912123590707779,1.1361113501043062577031665000307319747824651934868,1.5707963267948966192313216916397514420985846996876,0.27636519162454916736155271468713333131040770854899
0.32000000000000000666133814775093924254179000854492,3.3200000000000000066613381477509392425417900085449,1.1417600447702755476925966586299842599310782170652,1.5707963267948966192313216916397514420985846996876,0.28407437830248812071423728764010031259196966506826
0.33000000000000001554312234475219156593084335327148,3.330000000000000006869504964868156093871220946312,1.1474759256002110457965657675596211609240744979815,1.5707963267948966192313216916397514420985846996876,0.29170721188049420714829526761056691593366359984746
0.34000000000000002442490654175344388931989669799805,3.340000000000000007077671781985372945200651884079,1.1532579936122471120698265540936230172501145194625,1.5707963267948966192313216916397514420985846996876,0.29926394487259632988689893534611109363691674682242
0.35000000000000003330669073875469621270895004272461,3.350000000000000007285838599102589796530082821846,1.1591052583045567730475073871713266445975601543042,1.5707963267948966192313216916397514420985846996876,0.30674485954772445985207317098183741836339889673915
0.35999999999999998667732370449812151491641998291016,3.360000000000000007494005416219806647859513759613,1.1650167380034677445851688257746770904880100184552,1.5707963267948966192313216916397514420985846996876,0.31415026648385488296429721973928910147575804825631
0.36999999999999999555910790149937383830547332763672,3.3700000000000000077021722333370234991889446973801,1.1709914601855320679567638500481697524089253618169,1.5707963267948966192313216916397514420985846996876,0.32148050314798753360880820977282996973764414915253
0.38000000000000000444089209850062616169452667236328,3.3800000000000000079103390504542403505183756351471,1.1770284617743453315045941852389233732682928719911,1.5707963267948966192313216916397514420985846996876,0.32873593250380398679429571749012015905132121628575
0.39000000000000001332267629550187848508358001708984,3.3900000000000000081185058675714572018478065729141,1.1831267894129300361616600583998244180038180172474,1.5707963267948966192313216916397514420985846996876,0.33591694164863704304133869626069572274023791963771
0.40000000000000002220446049250313080847263336181641,3.4000000000000000083266726846886740531772375106812,1.1892854997125118481618344070058475780274030454834,1.5707963267948966192313216916397514420985846996876,0.34302394048117512570389210786724294002929638172463
0.41000000000000003108624468950438313186168670654297,3.4100000000000000085348395018058909045066684484482,1.1955036594785275627856146419218818816202398086675,1.5707963267948966192313216916397514420985846996876,0.3500573604011271969018213592566786513700881996598
0.41999999999999998445687765524780843406915664672852,3.4200000000000000087430063189231077558360993862152,1.2017803459147098731658569965515244872011415423458,1.5707963267948966192313216916397514420985846996876,0.35701765304188676565911795333921182436145330313954
0.42999999999999999333866185224906075745820999145508,3.4300000000000000089511731360403246071655303239822,1.2081146468060967877038560113443784729888809399495,1.5707963267948966192313216916397514420985846996876,0.36390528903705690261043313499486227614190663064883
0.44000000000000000222044604925031308084726333618164,3.4400000000000000091593399531575414584949612617493,1.2145056606818130521392273692635395708552971529243,1.5707963267948966192313216916397514420985846996876,0.37072075682153200308144464802969927337699547858785
0.45000000000000001110223024625156540423631668090820,3.4500000000000000093675067702747583098243921995163,1.2209524969584674838652898437241057697293387132662,1.5707963267948966192313216916397514420985846996876,0.37746456146767629710314302929752305288419916318774
0.46000000000000001998401444325281772762537002563477,3.4600000000000000095756735873919751611538231372833,1.2274542760650039840285547757795468904125095863457,1.5707963267948966192313216916397514420985846996876,0.38413722355699367103182444276596066440753598780853
0.47000000000000002886579864025407005101442337036133,3.4700000000000000097838404045091920124832540750504,1.2340101295498354148937453361689508873260544359269,1.5707963267948966192313216916397514420985846996876,0.39073927808754806610836415124023868214595818136468
0.47999999999999998223643160599749535322189331054688,3.4800000000000000099920072216264088638126850128174,1.2406192001710787629405767187196397960825919698419,1.5707963267948966192313216916397514420985846996876,0.39727127341726833218444528579091537718749989296117
0.48999999999999999111821580299874767661094665527344,3.4900000000000000102001740387436257151421159505844,1.2472806419706972880564280284068417589196701326634,1.5707963267948966192313216916397514420985846996876,0.40373377024315567705581177408476615993143895424247
0.50000000000000000000000000000000000000000000000000,3.5000000000000000104083408558608425664715468883514,1.2539936203333409102371610653446410593266369059208,1.5707963267948966192313216916397514420985846996876,0.41012734061630546632967539609396163729382729511388
0.51000000000000000888178419700125232338905334472656,3.5100000000000000106165076729780594178009778261185,1.2607573120306601196999588244212617187891020086962,1.5707963267948966192313216916397514420985846996876,0.41645256699255777034855951534953924509063835948277
0.52000000000000001776356839400250464677810668945312,3.5200000000000000108246744900952762691304087638855,1.2675709052518514144202757821471889033779163397849,1.5707963267948966192313216916397514420985846996876,0.42271004131850237564849965267134601419828632848376
0.53000000000000002664535259100375697016716003417969,3.5300000000000000110328413072124931204598397016525,1.2744335996211738588251699306782179528333184870026,1.5707963267948966192313216916397514420985846996876,0.42890036415248361349578812877716317578209118792998
0.54000000000000003552713678800500929355621337890625,3.5400000000000000112410081243297099717892706394196,1.2813446062031569945718914385905349594614048017691,1.5707963267948966192313216916397514420985846996876,0.43502414382017792909389655484747996833387228360241
0.55000000000000004440892098500626161694526672363281,3.5500000000000000114491749414469268231187015771866,1.2883031474962001828850323112776924699496293944667,1.5707963267948966192313216916397514420985846996876,0.44108199560425223524983768067751000898496638784964
0.56000000000000005329070518200751394033432006835938,3.5600000000000000116573417585641436744481325149536,1.2953084574152426699122091691343826354685519025502,1.5707963267948966192313216916397514420985846996876,0.44707454096755337185312974668995078405698870961044
0.57000000000000006217248937900876626372337341308594,3.5700000000000000118655085756813605257775634527206,1.3023597812641623825871146770536721019927493254729,1.5707963267948966192313216916397514420985846996876,0.45300240680922803405125230695720218066103212287859
0.57999999999999996003197111349436454474925994873047,3.5800000000000000120736753927985773771069943904877,1.3094563756985398120033544264796643639376157798036,1.5707963267948966192313216916397514420985846996876,0.45886622475312794543451990348325169392469938209697
0.58999999999999996891375531049561686813831329345703,3.5900000000000000122818422099157942284364253282547,1.3165975086794014429733289124082021063552461696137,1.5707963267948966192313216916397514420985846996876,0.46466663046781644971069838211543223260361056267262
0.59999999999999997779553950749686919152736663818359,3.6000000000000000124900090270330110797658562660217,1.3237824594185351505908086649115181841009221583061,1.5707963267948966192313216916397514420985846996876,0.47040426301745969323597310342381803460353119117866
0.60999999999999998667732370449812151491641998291016,3.6100000000000000126981758441502279310952872037888,1.3310105183159479056454826391888365702951866823682,1.5707963267948966192313216916397514420985846996876,0.476079764242857797405040039624753327940803876813
0.61999999999999999555910790149937383830547332763672,3.6200000000000000129063426612674447824247181415558,1.3382809868900140996269100883291166547911690793637,1.5707963267948966192313216916397514420985846996876,0.48169377817184850998268503135588123293829894822827
0.63000000000000000444089209850062616169452667236328,3.6300000000000000131145094783846616337541490793228,1.34559317770084089682281647303822416182791976424,1.5707963267948966192313216916397514420985846996876,0.487246950458297424676499033480152461838962997545
0.64000000000000001332267629550187848508358001708984,3.6400000000000000133226762955018784850835800170898,1.3529464142673553172158823653519169173535535358384,1.5707963267948966192313216916397514420985846996876,0.49273992784887462738802495025613445915581173917461
0.65000000000000002220446049250313080847263336181641,3.6500000000000000135308431126190953364130109548569,1.3603400309785963130946109728597765210235891108756,1.5707963267948966192313216916397514420985846996876,0.49817335767680723736897341932638155473315654347614
0.66000000000000003108624468950438313186168670654297,3.6600000000000000137390099297363121877424418926239,1.3677733729996739806162220624676798569148330960308,1.5707963267948966192313216916397514420985846996876,0.50354788738179044728501810460573596597350336253854
0.67000000000000003996802888650563545525074005126953,3.6700000000000000139471767468535290390718728303909,1.3752457961728372940950640516106373768145991880462,1.5707963267948966192313216916397514420985846996876,0.50886416405523602736107474673054580313848146009243
0.68000000000000004884981308350688777863979339599609,3.680000000000000014155343563970745890401303768158,1.3827566669140714081211074332111097053726801223678,1.5707963267948966192313216916397514420985846996876,0.51412283401003655913854451429987821023778951994608
0.69000000000000005773159728050814010202884674072266,3.690000000000000014363510381087962741730734705925,1.3903053621056256772670376429077938282606020839229,1.5707963267948966192313216916397514420985846996876,0.51932454237402563224844299183074722498596670438072
0.70000000000000006661338147750939242541790008544922,3.700000000000000014571677198205179593060165643692,1.3978912689848541260427216454110858468575653703762,1.5707963267948966192313216916397514420985846996876,0.52446993270631861590226525960920807297882557873696
0.70999999999999996447286321199499070644378662109375,3.710000000000000014779844015322396444389596581459,1.4055137850297311886572169547042639492138837637211,1.5707963267948966192313216916397514420985846996876,0.52955964663572516293144561104997688862278120730107
0.71999999999999997335464740899624302983283996582031,3.7200000000000000149880108324396132957190275192261,1.4131723178413871500555170107102284576457405406889,1.5707963267948966192313216916397514420985846996876,0.53459432352043308989934064734820917441480175746672
0.72999999999999998223643160599749535322189331054688,3.7300000000000000151961776495568301470484584569931,1.4208662850239898732640684642871832806788717057687,1.5707963267948966192313216916397514420985846996876,0.53957460012817348787207856328316285388427120172986
0.73999999999999999111821580299874767661094665527344,3.7400000000000000154043444666740469983778893947601,1.4285951140622821059907071668722265398320256947424,1.5707963267948966192313216916397514420985846996876,0.54450111033608865442122853743599499113173571336234
0.75000000000000000000000000000000000000000000000000,3.7500000000000000156125112837912638497073203325272,1.4363582421970669307583816589667194062809019501294,1.5707963267948966192313216916397514420985846996876,0.54937448484953751126684459017019570053132953644774
0.76000000000000000888178419700125232338905334472656,3.7600000000000000158206781009084807010367512702942,1.4441551162989177634195097423877238836764962916559,1.5707963267948966192313216916397514420985846996876,0.55419535093908740952283829410123672705691942323103
0.77000000000000001776356839400250464677810668945312,3.7700000000000000160288449180256975523661822080612,1.4519851927403737175671571904682945359555202591377,1.5707963267948966192313216916397514420985846996876,0.55896433219495646412800676476063942366032184637285
0.78000000000000002664535259100375697016716003417969,3.7800000000000000162370117351429144036956131458282,1.4598479372668661373575650650231715064838538420059,1.5707963267948966192313216916397514420985846996876,0.56368204829818665107608111672355762217349256805184
0.79000000000000003552713678800500929355621337890625,3.7900000000000000164451785522601312550250440835953,1.4677428248666076564552388750372071799545476751586,1.5707963267948966192313216916397514420985846996876,0.56834911480784470731666378304044554375946750620409
0.80000000000000004440892098500626161694526672363281,3.8000000000000000166533453693773481063544750213623,1.4756693396396612619827184910274986214347590039095,1.5707963267948966192313216916397514420985846996876,0.57296614296356526645951491618036027490967825420033
0.81000000000000005329070518200751394033432006835938,3.8100000000000000168615121864945649576839059591293,1.4836269746663935234305265270823933609334210964774,1.5707963267948966192313216916397514420985846996876,0.57753373950276852687154577113564890291685812692794
0.82000000000000006217248937900876626372337341308594,3.8200000000000000170696790036117818090133368968964,1.4916152318755033797673331060368197230487190237076,1.5707963267948966192313216916397514420985846996876,0.58205250649190297548784276479983927968736242352128
0.83000000000000007105427357601001858711242675781250,3.8300000000000000172778458207289986603427678346634,1.4996336219118056543860872497752360552797417167598,1.5707963267948966192313216916397514420985846996876,0.58652304117108218309396826019694925655583632306614
0.83999999999999996891375531049561686813831329345703,3.8400000000000000174860126378462155116721987724304,1.5076816640039367767145197453053786043538370208082,1.5707963267948966192313216916397514420985846996876,0.59094593581150335622669402324800716141128317300472
0.84999999999999997779553950749686919152736663818359,3.8500000000000000176941794549634323630016297101974,1.5157588858321390199582801791283393758512583583787,1.5707963267948966192313216916397514420985846996876,0.59532177758505409673507057574497481656412998191367
0.85999999999999998667732370449812151491641998291016,3.8600000000000000179023462720806492143310606479645,1.5238648233962689043105788788269487012301001141756,1.5707963267948966192313216916397514420985846996876,0.59965114844553260978602402420415853063510879579934
0.86999999999999999555910790149937383830547332763672,3.8700000000000000181105130891978660656604915857315,1.5319990208841652511100377655887909354842999583172,1.5707963267948966192313216916397514420985846996876,0.60393462502092534932767731522275448244859559656305
0.88000000000000000444089209850062616169452667236328,3.8800000000000000183186799063150829169899225234985,1.5401610305405026923291917707619255158698815002433,1.5707963267948966192313216916397514420985846996876,0.60817277851620473819496471878947467197904284095015
0.89000000000000001332267629550187848508358001708984,3.8900000000000000185268467234322997683193534612656,1.5483504125362472274383020207602792912150667775569,1.5707963267948966192313216916397514420985846996876,0.61236617462612809596477444104695810433527752867229
0.90000000000000002220446049250313080847263336181641,3.9000000000000000187350135405495166196487843990326,1.5565667348388216617712058555668790554778246902184,1.5707963267948966192313216916397514420985846996876,0.61651537345753720505871325458567036744447913110486
0.91000000000000003108624468950438313186168670654297,3.9100000000000000189431803576667334709782153367996,1.5648095730830804424308222249012965820506776104672,1.5707963267948966192313216916397514420985846996876,0.62062092946067600364887654900513440617145530042855
0.92000000000000003996802888650563545525074005126953,3.9200000000000000191513471747839503223076462745667,1.5730785104431855147617913967517253953409606883843,1.5707963267948966192313216916397514420985846996876,0.62468339136906167691787545947317918185682500565817
0.93000000000000004884981308350688777863979339599609,3.9300000000000000193595139919011671736370772123337,1.5813731375054673396587812007855284191300778400574,1.5707963267948966192313216916397514420985846996876,0.62870330214746189511695502530364107952717940029249
0.94000000000000005773159728050814010202884674072266,3.9400000000000000195676808090183840249665081501007,1.58969305214234812463758792585875539023573179447,1.5707963267948966192313216916397514420985846996876,0.63268119894754809093114337219912061522238844020706
0.95000000000000006661338147750939242541790008544922,3.9500000000000000197758476261356008762959390878677,1.5980378593873976148965680688234510508413372481164,1.5707963267948966192313216916397514420985846996876,0.63661761307081145714272203010314920096357260145726
0.95999999999999996447286321199499070644378662109375,3.9600000000000000199840144432528177276253700256348,1.6064071713115854498765373714624275733301628485166,1.5707963267948966192313216916397514420985846996876,0.64051306993834475936811329601130021028268170392539
0.96999999999999997335464740899624302983283996582031,3.9700000000000000201921812603700345789548009634018,1.6148006069007881015897441797596487706781220977132,1.5707963267948966192313216916397514420985846996876,0.64436808906710908194184575065488290924631968736271
0.97999999999999998223643160599749535322189331054688,3.9800000000000000204003480774872514302842319011688,1.6232177919346027589405984033344980827439328060065,1.5707963267948966192313216916397514420985846996876,0.64818318405232024508517688354566995284080407611167
